time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1766385835893015000,86.56401513671875,-0.15244516730308533,-0.02029217593371868,0.157901331782341,0.9754055142402649,0.009013019502162933,-0.31963762640953064,0.311522513628006
1766385835903015000,86.57401489257812,-0.15287908911705017,-0.020360847935080528,0.15755245089530945,0.9753925800323486,0.008902433328330517,-0.3189571499824524,0.312374085187912
1766385835913015000,86.58401513671875,-0.15327201783657074,-0.02046002261340618,0.15714706480503082,0.9753941893577576,0.00869588740170002,-0.3181738257408142,0.3131231367588043
1766385835923015000,86.59401489257813,-0.15398786962032318,-0.020285028964281082,0.15690307319164276,0.9753243923187256,0.009214396588504314,-0.3176237940788269,0.3146580755710602
1766385835933015000,86.60401513671874,-0.15457668900489807,-0.020160801708698273,0.15688583254814148,0.9752365946769714,0.009661870077252388,-0.3175440728664398,0.3159351646900177
1766385835943015000,86.61401489257813,-0.15507709980010986,-0.020023344084620476,0.15683960914611816,0.9751673936843872,0.01009674184024334,-0.317402720451355,0.3170270621776581
1766385835953015000,86.62401513671875,-0.15498901903629303,-0.020099220797419548,0.15682056546211243,0.9751829504966736,0.009904969483613968,-0.3173898160457611,0.31681519746780396
1766385835963015000,86.63401489257812,-0.1545533686876297,-0.020159989595413208,0.15680000185966492,0.9752541184425354,0.009626617655158043,-0.3173724114894867,0.31587645411491394
1766385835973015000,86.64401513671875,-0.15429402887821198,-0.020084533840417862,0.15707151591777802,0.9752530455589294,0.00978584960103035,-0.31789401173591614,0.3153860867023468
1766385835983015000,86.65401489257812,-0.1539657711982727,-0.020087582990527153,0.15765424072742462,0.9752108454704285,0.009865525178611279,-0.3190639019012451,0.31476134061813354
1766385835993015000,86.66401513671875,-0.1537197232246399,-0.019994981586933136,0.15830613672733307,0.9751459360122681,0.010192165151238441,-0.32034119963645935,0.3143486976623535
1766385836003015000,86.67401489257813,-0.15345321595668793,-0.019984958693385124,0.15873238444328308,0.9751188158988953,0.010265741497278214,-0.321193665266037,0.31384021043777466
1766385836013015000,86.68401513671876,-0.15309791266918182,-0.020071685314178467,0.1593574583530426,0.9750709533691406,0.01017669215798378,-0.3224755823612213,0.31313636898994446
1766385836023015000,86.69401489257812,-0.15266047418117523,-0.020214855670928955,0.16004371643066406,0.9750241637229919,0.009962967596948147,-0.3238987922668457,0.3122478425502777
1766385836033015000,86.70401513671875,-0.1521458476781845,-0.020591549575328827,0.16072623431682587,0.9749844670295715,0.00923974346369505,-0.3253886103630066,0.3111186921596527
1766385836043015000,86.71401489257812,-0.15176792442798615,-0.021043341606855392,0.16152960062026978,0.9749009609222412,0.008447806350886822,-0.32714223861694336,0.31026551127433777
1766385836053015000,86.72401513671875,-0.15149199962615967,-0.021576792001724243,0.16233110427856445,0.9747990965843201,0.007520892191678286,-0.3289165496826172,0.3095984160900116
1766385836063015000,86.73401489257813,-0.1512322574853897,-0.022144779562950134,0.1631809026002884,0.9746847748756409,0.006542847026139498,-0.33079802989959717,0.308957576751709
1766385836073015000,86.74401513671874,-0.15108945965766907,-0.022541511803865433,0.16422957181930542,0.9745216965675354,0.0060232942923903465,-0.33302372694015503,0.30864226818084717
1766385836083015000,86.75401489257813,-0.15071967244148254,-0.02302354946732521,0.16554602980613708,0.9743449091911316,0.00533431489020586,-0.3358142673969269,0.307847797870636
1766385836093015000,86.76401513671875,-0.15009261667728424,-0.023526955395936966,0.16687294840812683,0.97420334815979,0.0045087882317602634,-0.33863380551338196,0.30650100111961365
1766385836103015000,86.77401489257812,-0.14926622807979584,-0.023924631997942924,0.16818296909332275,0.974095344543457,0.003818711033090949,-0.34138742089271545,0.3047642111778259
1766385836113015000,86.78401513671875,-0.14847370982170105,-0.023978637531399727,0.16951704025268555,0.973983883857727,0.003853942034766078,-0.3440835773944855,0.3032197058200836
1766385836123015000,86.79401489257812,-0.14763689041137695,-0.023936137557029724,0.17100413143634796,0.9738521575927734,0.004118058364838362,-0.3470585346221924,0.30163243412971497
1766385836133015000,86.80401513671875,-0.14679916203022003,-0.023988792672753334,0.1725810021162033,0.9736993312835693,0.004209310747683048,-0.35024407505989075,0.30001962184906006
1766385836143015000,86.81401489257813,-0.14608286321163177,-0.024134976789355278,0.17424342036247253,0.9735073447227478,0.004175163339823484,-0.3536304831504822,0.2986399531364441
